duration,genre_top,interest,listens,spectral_bandwidth_kurtosis_01,spectral_bandwidth_max_01,spectral_bandwidth_mean_01,spectral_bandwidth_median_01,spectral_bandwidth_min_01,spectral_bandwidth_skew_01,spectral_bandwidth_std_01,spectral_centroid_kurtosis_01,spectral_centroid_max_01,spectral_centroid_mean_01,spectral_centroid_median_01,spectral_centroid_min_01,spectral_centroid_skew_01,spectral_centroid_std_01,spectral_rolloff_kurtosis_01,spectral_rolloff_max_01,spectral_rolloff_mean_01,spectral_rolloff_median_01,spectral_rolloff_min_01,spectral_rolloff_skew_01,spectral_rolloff_std_01,acousticness,danceability,energy,instrumentalness,liveness,speechiness,tempo,valence,duration_minutes,is_short_track,is_long_track,popularity_ratio,has_engagement,energy_valence_product,tempo_category_encoded,artist_name_encoded
357,11,148,93,0.94773930311,2526.3093262,1189.5738525,1130.8286133,470.77770996,0.93332958221,327.86056519,3.9888529778,3478.6452637,990.91699219,940.55072021,196.70079041,1.335302949,309.91320801,3.2787818909,6287.6953125,2005.4960938,1862.6220703,172.265625,1.391674757,754.07562256,0.9694911657,0.6667336001,0.6239936997,0.9234397917,0.1401324906,0.0304127273,109.968,0.8089323124,5.95,0,1,0.6241610738255033,1,0.5047686664213521,1,1332
199,4,11772,8974,0.0096667520702,3262.8669434,1385.7772217,1461.4530029,230.59393311,-0.36592262983,456.53430176,4.4353079796,4501.3867188,1171.0184326,1171.829834,150.43275452,1.3466244936,552.16766357,0.61234521866,7816.5527344,2337.8796387,2357.8857422,236.86523438,0.54760318995,1149.8433838,0.0132432966,0.5657047174,0.8760369209,0.0001933449,0.0944091188,0.0597822457,87.909,0.3791352286,3.316666666666667,0,0,0.7622526119086044,1,0.3321364582674616,2,791
103,4,303,222,3.7801914215,3576.7597656,1294.7612305,1133.1530762,539.97235107,1.7263665199,533.41424561,5.7573113441,5400.1816406,850.93432617,612.39355469,147.1499176,2.1603405476,715.16387939,3.2207214832,9130.078125,1755.6925049,1227.3925781,86.1328125,1.6754059792,1667.3463135,0.324859865,0.5729858285,0.2311931122,0.922913919,0.0927473642,0.0370823612,120.779,0.1373238505,1.7166666666666666,1,0,0.7302631578947368,1,0.03174832837638253,0,141
201,11,324,322,0.40853747725,3593.293457,1206.0476074,1132.4145508,484.55621338,0.73627454042,312.30810547,7.249689579,5542.5375977,982.26507568,965.06030273,172.63842773,1.7639622688,404.98446655,2.6915473938,9571.5087891,1908.3028564,1819.5556641,107.66601562,0.93059974909,834.26446533,0.7834858052,0.6211781657,0.5076055153,0.6806331496,0.1116773323,0.0539512552,124.986,0.4359565453,3.35,0,0,0.9907692307692307,1,0.22129394682541428,0,1464
219,10,221,151,-0.055153280497,3501.6877441,1489.0233154,1369.5870361,0.0,0.73130363226,467.68157959,1.5876877308,5494.527832,1163.2852783,1034.697876,0.0,1.1595956087,556.87414551,0.46398869157,9334.6435547,2496.6225586,2121.0205078,0.0,0.95210778713,1427.9681396,0.4809528292,0.6675640756,0.3841260123,0.8897683449,0.150182442,0.054785599,159.967,0.6866995767,3.65,0,0,0.6801801801801802,1,0.263779170045869,3,1406
125,11,337,150,4.0073051453,3709.7329102,1328.039917,1217.0841064,743.09960938,1.8354434967,343.24841309,7.1923718452,4624.0942383,1248.2463379,1211.0803223,270.30752563,1.1673538685,288.18118286,8.7670478821,8613.28125,2500.9919434,2465.5517578,161.49902344,1.1344363689,633.80493164,0.0557069436,0.2731257285,0.6458218621,0.9372735968,0.206677851,0.0424535295,133.823,0.3125483631,2.0833333333333335,0,0,0.4437869822485207,1,0.20185056585354894,0,1646
134,5,9712,984,1.0466170311,3444.8122559,1528.5368652,1403.2657471,676.44036865,1.1450846195,491.12197876,12.129647255,6644.2451172,1242.6818848,869.20037842,303.95846558,3.4784121513,1193.9552002,7.0212049484,9991.40625,2364.7248535,1733.4228516,215.33203125,2.5268235207,1904.5897217,0.9608456321,0.4263088817,0.3013785448,0.0397539553,0.1115961064,0.1023029655,95.502,0.1611145966,2.2333333333333334,0,0,0.10130752599608772,1,0.04855648266934702,1,1656
191,2,2191,1685,3.8898425102,2785.6125488,2168.3557129,2251.9555664,208.0642395,-1.9202526808,513.69140625,-0.12936347723,3226.265625,1493.8441162,1411.5054932,10.018138885,0.013687670231,658.94348145,-0.2866217196,6739.8925781,3785.6777344,3865.2099609,10.766601562,-0.58137744665,1697.5932617,0.0001293853,0.4812059784,0.743948193,0.8843089931,0.1122139707,0.0395582515,150.033,0.6079981465,3.183333333333333,0,0,0.7687043795620438,1,0.45231912243602423,3,1788
39,9,4534,3536,125.23148346,3424.0317383,643.50762939,616.58477783,509.93951416,8.8215684891,135.84048462,319.3934021,5757.2910156,592.99053955,565.72857666,414.50912476,13.175114632,174.98190308,186.48756409,9560.7421875,1033.2669678,1001.2939453,527.56347656,9.0434207916,348.82839966,0.995339945,0.5799627884,0.5178750501,0.8932101237,0.3183874533,0.0393512271,116.768,0.9507600461,0.65,1,0,0.7797133406835722,1,0.4923749065071158,1,579
146,2,1610,1417,1.0034426451,3463.3791504,2621.6984863,2652.5454102,751.87768555,-1.254783988,612.15045166,-0.019916612655,5467.8217773,2375.6628418,2390.1213379,525.41247559,-1.7625390683e-05,771.88964844,-0.4035448432,9356.1767578,5401.4355469,5620.1660156,602.9296875,-0.5150385499,1823.8452148,0.167324282,0.4897097903,0.9534768542,0.9106243702,0.7797148628,0.0438390589,149.973,0.1978270671,2.433333333333333,0,0,0.8795779019242707,1,0.18862352961412032,0,179
105,11,1422,966,9.7140607834,4675.9790039,1654.2636719,1612.5213623,715.6741333,2.136279583,397.39266968,48.045848846,8406.234375,971.24273682,806.53314209,318.65481567,6.1738371849,765.26202393,14.324689865,10626.635742,1565.1563721,1012.0605469,355.29785156,3.3090214729,1462.4887695,0.8429737936,0.68338987,0.1535895567,0.8826404324,0.146543321,0.040867602,129.919,0.4765213591,1.75,1,0,0.6788475052705552,1,0.07318870430225051,0,509
53,11,1610,566,3.0695242882,3567.0683594,1387.7833252,1418.3846436,0.0,-0.76444941759,452.07522583,19.545331955,5744.8769531,1378.0917969,1363.305542,0.0,1.3793753386,476.53823853,7.9554433823,9539.2089844,2568.9838867,2433.2519531,0.0,1.0721508265,1008.6759033,0.9593947766,0.1823302743,0.976539781,0.8782994893,0.1800068332,0.0887047542,181.424,0.0546936899,0.8833333333333333,1,0,0.35133457479826197,1,0.053410563957027916,3,1010
181,4,2392,1850,1.9579842091,3456.972168,1208.5631104,1186.4036865,303.81362915,0.73402577639,260.94989014,10.715497971,4991.0869141,714.60296631,665.05078125,54.964576721,1.9750480652,286.86791992,1.9436526299,9270.0439453,1497.0878906,1259.6923828,32.299804688,1.3279914856,822.07531738,0.2346633909,0.6850140463,0.4939848478,0.9227652824,0.1041157344,0.0365056071,94.977,0.3713510549,3.0166666666666666,0,0,0.7730881738403678,1,0.18344179433514593,1,1280
184,5,5717,3026,-0.63947600126,3574.6091309,1578.2128906,1575.2583008,367.33480835,0.058396309614,621.4006958,1.26001513,5547.3037109,1437.9128418,1194.5036621,246.82046509,1.2563267946,899.97894287,-0.88763463497,9431.5429688,2900.1069336,2444.0185547,419.89746094,0.51579171419,1771.9609375,0.7454794841,0.6896168541,0.4658254269,7.841e-07,0.0907444382,0.4618330546,182.032,0.7026632975,3.066666666666667,0,0,0.5292060160895418,1,0.32731843052489923,3,502
259,2,509,522,0.70636308193,3617.3395996,2007.5369873,1972.0513916,895.52508545,0.13592883945,320.2487793,1.4319989681,4410.5019531,1634.7830811,1522.6188965,421.0713501,1.0477433205,560.13513184,-0.16432738304,8957.8125,3956.9570312,3854.4433594,484.49707031,0.076406866312,1176.4645996,0.0018149448,0.5566950684,0.8154783406,0.1401427692,0.1094920499,0.0498846519,93.888,0.7383129139,4.316666666666666,0,0,1.0235294117647058,1,0.6020781898707227,1,13
220,2,6806,2307,0.41100949049,3688.5473633,1681.1097412,1699.6246338,0.0,-0.28615429997,547.79296875,5.8501286507,5884.7182617,1175.0444336,1071.9143066,0.0,1.499499321,566.99017334,0.15099534392,9657.6416016,2540.1994629,2314.8193359,0.0,0.68612623215,1516.3338623,0.1739229838,0.5471524182,0.7139988243,0.756456492,0.296291071,0.0792542463,110.059,0.3725359349,3.6666666666666665,0,0,0.3389158219479947,1,0.2659902195281013,1,1585
431,8,1770,1506,1.278504014,3355.3359375,1032.5108643,855.56329346,386.43002319,1.3629645109,475.38861084,3.355255127,5918.019043,931.07196045,755.63690186,107.10871124,1.6826816797,482.24853516,3.1832118034,9657.6416016,1618.897583,1291.9921875,64.599609375,1.7805836201,1020.6746826,0.9886418987,0.4218250791,0.210378591,0.8962964805,0.0796921505,0.0578719728,125.2,0.1177333958,7.183333333333334,0,1,0.8503670242800677,1,0.024768585922049318,0,1285
181,2,1342,1036,0.34867787361,3243.1567383,2134.9145508,2207.4091797,753.21240234,-0.273860991,207.1212616,2.4137918949,5123.440918,2092.5371094,2110.7055664,136.45309448,0.57446867228,480.32611084,0.68796300888,9162.3779297,4722.6010742,4941.8701172,43.06640625,-0.35993230343,878.07745361,0.5268110136,0.3705530388,0.9965358809,0.9219977691,0.1180616722,0.1318580552,179.99,0.1009491692,3.0166666666666666,0,0,0.7714072970960536,1,0.10059946925484514,3,826
59,5,8060,4823,1.1327673197,3513.5349121,913.5715332,583.24676514,0.0,1.3011090755,715.13568115,8.6816215515,5786.159668,533.58843994,250.16157532,0.0,2.6140351295,630.92352295,3.716878891,9517.6757812,1133.973877,419.89746094,0.0,2.1212081909,1645.4814453,0.3293970884,0.721017879,0.2494793261,0.9591760363,0.1097666793,0.0707648425,160.221,0.6032872785,0.9833333333333333,1,0,0.5983128644088823,1,0.150507703684883,3,182
239,11,988,828,1.2757408619,3433.407959,989.59802246,1029.2235107,292.88735962,-0.16319797933,264.85247803,6.2501149178,5349.9453125,849.62713623,867.68383789,185.38238525,0.51198458672,301.48861694,3.0142354965,9248.5107422,1778.4901123,1927.2216797,193.79882812,-0.13166570663,653.66375732,0.9548277314,0.3203215896,0.4154628942,0.8751152335,0.1114499101,0.0290349428,89.699,0.055147636,3.9833333333333334,0,0,0.8372093023255814,1,0.02291179646084811,2,914
1361,5,2230,1717,1.0313539505,3701.0605469,1416.5955811,1298.9221191,249.01841736,0.98396748304,563.30102539,7.5900263786,5846.7719727,1178.1811523,890.54083252,61.899139404,2.4316394329,950.02416992,2.9552369118,9722.2412109,2336.126709,1798.0224609,43.06640625,1.5201904774,1827.5552979,0.2056959591,0.5072997865,0.669097872,0.9031903403,0.0817000344,0.1025100786,125.598,0.5654635605,22.683333333333334,0,1,0.7696100403406544,1,0.3783504650240933,0,880
158,9,1572,1756,90.517807007,3271.9052734,906.23101807,883.37176514,702.38250732,7.1536607742,132.60670471,63.594036102,5523.097168,1526.1202393,1510.9901123,1062.6879883,4.5424127579,212.94155884,157.4928894,9377.7099609,2322.8813477,2304.0527344,1679.5898438,8.3739242554,323.12380981,0.9957964501,0.4659913064,0.2737052884,0.9723700327,0.3717269519,0.0453189648,170.156,0.7097172974,2.6333333333333333,0,0,1.1163382072472983,1,0.1942533775673356,3,1566
207,11,583,434,2.8109972477,3480.927002,1716.2767334,1657.0699463,1022.008728,1.2478759289,313.41455078,9.824005127,5604.1704102,1794.7105713,1737.387207,679.48931885,2.1737477779,429.6835022,4.5367975235,9431.5429688,3583.0617676,3423.7792969,1658.0566406,1.5887110233,946.26086426,0.0070334479,0.4570778787,0.8793798763,0.0033966388,0.1008366993,0.0393706727,135.867,0.9254766651,3.45,0,0,0.7431506849315068,1,0.8138455552741746,0,217
229,2,314,155,-0.4613250494,4218.6938477,2364.8095703,2465.1027832,0.0,-0.40614122152,884.55255127,0.25522875786,6649.3291016,1877.7210693,1687.5992432,0.0,0.80246585608,1118.8769531,-1.1437391043,10195.97168,4376.699707,4392.7734375,0.0,0.19361642003,2708.0756836,0.0300575264,0.5045494425,0.7893799841,0.6442119429,0.1045830271,0.0310802394,85.357,0.8977782226,3.816666666666667,0,0,0.49206349206349204,1,0.7086881590813142,2,1781
287,2,7426,2391,2.4785401821,3500.6245117,1556.1268311,1545.5080566,0.0,0.98830610514,460.16906738,0.54483515024,5800.7519531,1485.8572998,1385.6751709,0.0,0.62538141012,664.73699951,1.1936391592,9743.7744141,3122.1328125,3240.7470703,0.0,0.4337516427,1307.6452637,0.0242713179,0.8590580181,0.7973873613,0.8566174031,0.3483749751,0.0607750223,136.953,0.7546195378,4.783333333333333,0,0,0.3219334859297159,1,0.6017240820317676,0,1585
177,2,628,508,-1.1494356394,3434.3325195,1878.373291,2098.404541,318.50323486,-0.49673977494,765.69335938,-0.82898885012,5425.3061523,1799.7042236,1676.4140625,56.202449799,0.49292558432,1126.2055664,-1.5032067299,9302.34375,3743.0036621,4145.1416016,32.299804688,-0.085690617561,2258.3181152,0.001761283,0.7167440737,0.7882255137,0.8089024647,0.1137817833,0.1720298846,164.969,0.150354521,2.95,0,0,0.8076311605723371,1,0.11851326955234244,3,1289
116,11,494,578,5.3945541382,3922.204834,1233.9888916,1168.0871582,611.39941406,1.7611032724,356.44540405,15.062068939,5712.762207,953.55633545,898.18829346,406.92080688,2.5523369312,334.13259888,8.6715660095,9646.875,1910.036377,1754.9560547,409.13085938,2.0111541748,781.85919189,0.972431779,0.2309887713,0.7552275739,0.9259492462,0.1225914106,0.0377511743,169.143,0.6977494523,1.9333333333333333,1,0,1.1676767676767676,1,0.5269596260505827,3,640
205,2,1257,912,10.640446663,3439.3432617,2003.1956787,2044.0029297,0.0,-2.570204258,356.11178589,1.2609040737,5551.8959961,1640.5046387,1613.7489014,0.0,0.046430014074,473.09338379,0.36337888241,9560.7421875,3881.8847656,3843.6767578,0.0,-0.33727234602,1178.5024414,0.0899389523,0.5756162046,0.9224550086,0.6497129586,0.3530621422,0.0574711464,165.106,0.8980838895,3.4166666666666665,0,0,0.724960254372019,1,0.8284419820122438,3,1214
101,5,396,290,1.5242304802,3856.7089844,2099.621582,2130.6640625,919.63977051,-0.046598926187,364.33450317,1.0318815708,6658.152832,2196.0861816,1952.5622559,518.90368652,1.1081157923,1054.8725586,-0.0079789943993,9829.9072266,4420.4873047,4608.1054688,538.33007812,-0.2289160341,1682.8406982,0.8432087544,0.5500435287,0.4495347137,4.724e-07,0.0893616962,0.5252371794,97.668,0.818780646,1.6833333333333333,1,0,0.7304785894206549,1,0.36807032328271105,1,1404
180,9,1976,1946,54.010181427,3540.9067383,1404.7468262,1393.4567871,972.51782227,4.1464300156,129.74674988,353.23236084,6982.8413086,1040.2570801,1016.4627686,758.54656982,14.259250641,178.31033325,430.85882568,10195.97168,1430.725708,1399.6582031,958.22753906,17.917743683,309.79528809,0.9957442928,0.1725357731,0.1264147764,0.9629332389,0.351212613,0.0396013667,76.719,0.0603986898,3.0,0,0,0.9843196762771876,1,0.007635286865919961,2,1627
179,5,1792,963,-0.12217307091,3303.7587891,1772.8911133,1755.6472168,490.16436768,0.088089048862,505.26205444,0.6787121892,4819.487793,1440.8415527,1142.6248779,160.89006042,1.1999812126,863.42321777,-1.0251047611,7751.953125,2831.1967773,2476.3183594,150.73242188,0.49097108841,1834.5357666,0.5470399349,0.6161153636,0.433063355,0.0109530171,0.1675188616,0.4702031268,183.873,0.8181613355,2.9833333333333334,0,0,0.5370886781929727,1,0.3543156928829106,3,776
2307,2,4006,2648,-0.16650277376,3436.0715332,1875.5443115,1887.5725098,406.27575684,-0.19828954339,420.68521118,1.1661916971,5565.7866211,1729.0231934,1593.6883545,115.27243805,0.94677597284,817.25408936,-0.50539112091,9323.8769531,3464.4865723,3477.6123047,53.833007812,0.026110958308,1549.560791,0.1485099257,0.7463736416,0.8847175268,0.8456541252,0.1314477542,0.4860801378,137.139,0.0820469094,38.45,0,1,0.6608435238332917,1,0.07258833876595168,0,681
277,1,9497,5463,26.785495758,3403.2924805,2682.9575195,2729.0756836,0.0,-4.8039708138,442.38104248,3.3626651764,5835.75,3348.0129395,3399.9963379,0.0,-1.143465519,850.28033447,21.824409485,9549.9755859,6711.3217773,6858.3251953,0.0,-4.1602153778,1159.913208,0.8689060427,0.1586274733,0.1516045091,0.3794575447,0.628070437,0.034243499,69.66,0.2093852342,4.616666666666666,0,0,0.5751737207833229,1,0.03174374564367953,2,1650
179,9,960,687,25.27881813,3508.7929688,666.01928711,657.55310059,346.0630188,2.4780297279,198.86610413,536.36602783,5581.0610352,624.09747314,605.57409668,443.16921997,17.94560051,144.04736328,592.70068359,9431.5429688,947.30505371,947.4609375,495.26367188,19.892416,264.46920776,0.9957964501,0.4541335503,0.1019200947,0.9355717558,0.2923773822,0.0748490788,95.649,0.3330027716,2.9833333333333334,0,0,0.7148803329864725,1,0.033939674016834474,1,743
138,2,1871,1420,-0.77643042803,3391.3874512,2442.8679199,2378.0783691,1316.324707,-0.054553125054,238.08807373,4.0856699944,5617.3139648,2270.2946777,2178.8945312,275.31634521,1.2235343456,643.46856689,1.7785089016,8570.2148438,5230.0649414,5114.1357422,10.766601562,-0.095957331359,940.83374023,0.6565285628,0.4991585278,0.9205503183,0.9762844155,0.9313484008,0.0972445938,188.026,0.0736562677,2.3,0,0,0.7585470085470085,1,0.06780430067602501,3,300
213,11,1276,397,-0.25307941437,2906.1447754,1351.5002441,1381.8504639,506.94104004,0.033855527639,400.54284668,7.6818361282,4117.2661133,851.14471436,820.46307373,144.40441895,1.4590525627,373.81747437,1.6289525032,7321.2890625,1706.7857666,1399.6582031,96.899414062,1.1558232307,987.52923584,0.6620693096,0.5726901897,0.5116748186,0.6704802912,0.7941007899,0.0350570961,74.438,0.3598290423,3.55,0,0,0.31088488645262335,1,0.18411545994586423,2,906
341,10,1600,1135,-0.16566477716,3592.838623,2435.5639648,2581.9912109,876.17987061,-0.86655414104,574.58154297,0.22413487732,5517.862793,2290.0219727,2254.1940918,654.78771973,0.45715528727,770.32525635,-0.73036503792,9302.34375,5146.3144531,5297.1679688,1087.4267578,-0.36364501715,1716.3081055,0.2170543936,0.4585905035,0.8805027191,0.0004139477,0.2407854183,0.0357804109,182.339,0.558741718,5.683333333333334,0,1,0.7089319175515303,1,0.49197360197360546,3,555
211,11,1079,460,5.9675035477,3835.7109375,1505.8902588,1437.954834,799.03167725,1.8446589708,392.88656616,47.232894897,6282.4414062,684.39337158,553.17132568,194.64408875,5.4743766785,500.29785156,10.913499832,9980.6396484,1103.0960693,506.03027344,53.833007812,2.7122204304,1304.0601807,0.8183855318,0.6309298836,0.1486098197,0.9189069417,0.1112872082,0.0374742432,84.0,0.2635808387,3.5166666666666666,0,0,0.42592592592592593,1,0.03917070091558178,2,1681
570,11,244,171,17.017904282,3748.9470215,823.75714111,784.50183105,412.27709961,2.9207248688,229.01222229,33.301448822,5738.2993164,547.3125,487.16378784,224.65960693,3.5993945599,233.99624634,23.910612106,9517.6757812,978.95184326,904.39453125,204.56542969,3.2287738323,560.97747803,0.9914111491,0.2197058699,0.0290975546,0.0489684105,0.3243907571,0.031697407,80.583,0.0432406809,9.5,0,1,0.6979591836734694,1,0.001258198073428927,2,1198
72,10,2639,2010,2.3894116879,3419.8811035,1887.1568604,1898.2044678,0.0,-0.65754842758,338.61264038,3.3381199837,5587.2773438,1654.8059082,1470.6850586,0.0,1.5464675426,816.82348633,-0.6454564333,9496.1425781,3701.0410156,3886.7431641,0.0,-0.1777100414,1525.1674805,0.1666216666,0.7502421286,0.4553674895,3.91e-08,0.053309202,0.0629326984,119.992,0.5612631896,1.2,1,0,0.7613636363636364,1,0.2555810095969145,1,157
369,2,1888,1601,0.87829315662,3867.5192871,1476.036377,1532.8637695,0.0,-0.1603475064,512.265625,2.6316173077,6057.6049805,1086.1842041,933.21508789,0.0,1.0862305164,645.60882568,-0.64726763964,9496.1425781,2412.7692871,2282.5195312,0.0,0.35657462478,1655.1190186,0.2265707929,0.4423016724,0.8724971789,0.9801570484,0.0939095191,0.0454274795,27.493,0.5278657075,6.15,0,1,0.8475383800952885,1,0.46056134063180254,2,1043
280,2,1003,790,0.44546920061,3716.9543457,1562.0681152,1653.6136475,0.0,-0.75976502895,478.38977051,1.4477828741,5511.9487305,1272.4929199,1139.15271,0.0,1.0078598261,588.72424316,-0.56134241819,9959.1064453,2780.1594238,2540.9179688,0.0,0.43568742275,1358.7855225,0.5318753785,0.6808248327,0.7381402246,0.8670460957,0.1067364578,0.0470421544,129.034,0.4084588993,4.666666666666667,0,0,0.7868525896414342,1,0.30149994366917077,0,1641
128,5,181,67,0.16058143973,3421.2060547,1417.0369873,1395.760498,0.0,-0.088399842381,476.13647461,3.0710597038,5487.0385742,1342.6364746,1131.9725342,0.0,1.6956057549,751.50543213,-0.093034669757,9334.6435547,2714.4829102,2271.7529297,0.0,0.79444408417,1375.6390381,0.7766409955,0.3796070647,0.445806648,0.0025718868,0.1279385048,0.2414377752,146.513,0.2878349317,2.1333333333333333,0,0,0.36813186813186816,1,0.12831872607848596,0,248
577,2,3464,2589,-0.48110592365,3307.9807129,1779.2265625,1858.8426514,0.0,-0.38576453924,576.23358154,0.59628927708,6638.1289062,1472.4693604,1296.7670898,0.0,0.9089654088,943.96417236,-1.0527364016,10012.939453,3227.5378418,3445.3125,0.0,-0.033438768238,1928.779541,0.0084377464,0.8756885468,0.5654877403,0.6474318177,0.1332222833,0.0729777001,120.015,0.1468133752,9.616666666666667,0,1,0.7471861471861472,1,0.08302116378766407,0,617
257,11,409,260,0.021367505193,2891.359375,1367.4719238,1289.6595459,636.95849609,0.75147467852,434.27050781,3.7829332352,3653.190918,1083.0808105,978.35174561,385.03170776,1.7199758291,410.84240723,2.3969328403,6912.1582031,2106.248291,1722.65625,656.76269531,1.582988739,1072.9040527,0.736577695,0.4634317167,0.4909850566,0.9267712509,0.1279461317,0.0285344201,114.291,0.5601842891,4.283333333333333,0,0,0.6341463414634146,1,0.27504211489019426,1,1668
232,4,3294,2106,2.6171433926,3613.8122559,1126.9973145,1085.3728027,584.42279053,1.1272059679,227.96148682,27.679775238,4115.4550781,712.0479126,680.13500977,316.76702881,2.5306055546,160.72503662,17.806146622,8817.8466797,1154.6125488,1012.0605469,473.73046875,2.9559803009,437.400177,0.9193734528,0.4136144271,0.5292294762,0.9702749901,0.2138989266,0.0242588632,92.043,0.5244880303,3.8666666666666667,0,0,0.6391502276176024,1,0.27757452554883877,1,169
212,4,726,198,8.9828767776,3801.6865234,1168.6381836,1051.34021,0.0,2.4098143578,433.45993042,8.3604984283,5734.3271484,869.46386719,736.64880371,0.0,2.4433722496,509.0736084,10.626050949,9603.8085938,1648.5609131,1421.1914062,0.0,2.6526489258,1216.1600342,0.9862202353,0.3698839342,0.2523866933,0.3719957285,0.0887323808,0.0724930584,82.531,0.1999099839,3.533333333333333,0,0,0.2723521320495186,1,0.050454619794177244,2,1119
182,11,396,395,-0.17082436383,3196.1647949,1385.1798096,1385.0056152,565.44226074,0.049858856946,300.78530884,4.6735949516,4482.762207,1121.7313232,1072.5,427.99005127,1.4082323313,314.55102539,1.052559495,8624.0478516,2201.4836426,1970.2880859,409.13085938,1.0460580587,786.30072021,0.9275755797,0.5261423158,0.7976006286,0.90061466,0.5196394723,0.0326842398,91.853,0.8062073141,3.033333333333333,0,0,0.9949622166246851,1,0.6430314605080777,1,383
397,2,990,445,-0.44784328341,3870.859375,1609.6662598,1561.6066895,0.0,0.33068749309,756.38989258,1.7226661444,6519.2871094,1458.050415,1183.7994385,0.0,1.268892765,1085.5546875,-0.3409960568,9916.0400391,2938.7145996,2476.3183594,0.0,0.69148588181,2211.3774414,0.240152303,0.8065034829,0.548302638,0.8734689323,0.0764625643,0.0767622006,110.005,0.837794491,6.616666666666666,0,1,0.44904137235116043,1,0.4593649295171673,1,1453
248,4,1913,1573,2.3175013065,3761.342041,1430.0206299,1455.5264893,0.0,0.29852870107,447.6902771,15.197210312,7675.2324219,1049.2144775,990.45892334,0.0,3.0898435116,653.61004639,4.3014335632,9959.1064453,2077.3234863,1873.3886719,0.0,1.6375764608,1336.5004883,0.9614629317,0.3892622554,0.0858826706,0.0001215484,0.1081020964,0.034638927,140.937,0.3600904686,4.133333333333334,0,0,0.8218390804597702,1,0.030925531100973444,0,1124
189,2,1320,992,4.5790495872,3819.2797852,1502.1610107,1490.5032959,329.16763306,0.95952385664,456.77606201,4.0945806503,4985.6953125,1243.6529541,1101.3929443,116.14563751,1.5468826294,660.73712158,1.910066843,9205.4443359,2558.1474609,2325.5859375,183.03222656,0.87308037281,1478.6541748,0.3642795039,0.6106040905,0.5902083947,3.97953e-05,0.0800505659,0.0366106041,81.984,0.3889775548,3.15,0,0,0.7509462528387585,1,0.2295778181928393,2,840
440,11,1196,643,-0.68453615904,3726.6206055,1541.1505127,1198.1766357,0.0,0.78883582354,763.68103027,2.797731638,5542.2451172,1231.7155762,950.73156738,0.0,1.4969252348,762.4619751,-0.075263760984,9399.2431641,2689.9951172,1647.2900391,0.0,1.1075789928,2019.4406738,0.491084863,0.460545165,0.3628529364,0.8487835196,0.0961228054,0.0393753521,139.981,0.1150678393,7.333333333333333,0,1,0.5371762740183793,1,0.04175270337520832,0,1268
461,11,875,561,-0.50274604559,3610.2492676,1872.6019287,1946.9803467,712.86090088,-0.1787520498,544.54925537,1.6453020573,5784.9638672,1780.572998,1807.2020264,306.91662598,0.28597891331,550.97680664,0.97467780113,9711.4746094,3369.6279297,3337.6464844,570.62988281,0.71511971951,1275.6531982,0.0012596763,0.4644565121,0.7245236,0.9551211353,0.0265893657,0.0744323073,157.118,0.1711844492,7.683333333333334,0,1,0.6404109589041096,1,0.12402717339840114,3,1463
261,2,1078,573,0.19361273944,3747.5625,1715.9296875,1746.0288086,0.0,-0.029382405803,625.8081665,1.0471439362,5887.8881836,1526.006958,1425.3764648,0.0,0.87202376127,896.04956055,-0.033868424594,9582.2753906,3232.7128906,3186.9140625,0.0,0.438739568,1841.1813965,0.1482626797,0.820031233,0.8808723456,0.8565216769,0.0911476442,0.1566630414,140.029,0.8917362511,4.35,0,0,0.531047265987025,1,0.7855058031630077,0,1453
177,2,498,357,0.90596920252,4110.2578125,1490.3406982,1425.0440674,208.43511963,0.73399567604,631.02227783,7.1507210732,7493.3164062,1215.9445801,981.05755615,41.662502289,2.1375000477,941.35400391,0.65508383512,9442.3095703,2468.1118164,1991.8212891,21.533203125,1.0826376677,1946.6051025,0.2017745696,0.7414429204,0.5616423597,0.8133700029,0.0877191589,0.1698338059,165.966,0.8359754713,2.95,0,0,0.7154308617234469,1,0.4695192363522516,3,1337
216,4,1516,1064,2.7699575424,3479.3364258,1167.3436279,1056.7797852,573.35516357,1.6671892405,390.04122925,11.250432014,5379.3681641,677.15161133,562.51696777,266.28161621,3.1117379665,408.44198608,8.3884735107,9571.5087891,1082.1535645,753.66210938,183.03222656,2.9396519661,1073.6906738,0.995085441,0.2516458743,0.0234036056,0.63389502,0.1879199927,0.0398194953,129.877,0.1167135991,3.6,0,0,0.7013843111404087,1,0.0027315190414929145,0,169
926,4,1065,868,-0.10915500671,3565.0402832,1357.918335,1154.8480225,0.0,0.79486250877,680.33422852,7.2450413704,6404.2167969,735.70184326,431.65707397,0.0,2.4263961315,753.6182251,1.8397009373,9377.7099609,1404.9025879,398.36425781,0.0,1.7059315443,1930.0200195,0.8898296862,0.6122895166,0.0958713391,0.933888517,0.0869310992,0.0688465263,156.826,0.5394636363,15.433333333333334,0,1,0.8142589118198874,1,0.05171910120783637,3,1414
